InvoiceID,InvoiceDate,CustomerName,Item,Quantity,UnitPrice,TotalAmount,GST,GrandTotal
INV00355,2026-02-20,Customer355,Product16,4,4878,19512,3512.16,23024.16
INV00356,2026-02-21,Customer356,Product6,3,49841,149523,26914.14,176437.14
INV00357,2026-02-22,Customer357,Product2,4,26688,106752,19215.36,125967.36
INV00358,2026-02-23,Customer358,Product3,1,10789,10789,1942.02,12731.02
INV00359,2026-02-24,Customer359,Product2,2,31348,62696,11285.28,73981.28
INV00360,2026-02-25,Customer360,Product15,2,14861,29722,5349.96,35071.96
INV00361,2026-02-26,Customer361,Product20,1,34707,34707,6247.26,40954.26
INV00362,2026-02-27,Customer362,Product8,4,3819,15276,2749.68,18025.68
INV00363,2026-02-28,Customer363,Product5,1,34241,34241,6163.38,40404.38
INV00364,2026-02-01,Customer364,Product12,3,25356,76068,13692.24,89760.24
INV00365,2026-02-02,Customer365,Product14,4,30942,123768,22278.24,146046.24
INV00366,2026-02-03,Customer366,Product3,1,7204,7204,1296.72,8500.72
INV00367,2026-02-04,Customer367,Product1,4,6360,25440,4579.2,30019.2
INV00368,2026-02-05,Customer368,Product14,2,40784,81568,14682.24,96250.24
INV00369,2026-02-06,Customer369,Product4,1,14888,14888,2679.84,17567.84
INV00370,2026-02-07,Customer370,Product15,2,46149,92298,16613.64,108911.64
INV00371,2026-02-08,Customer371,Product19,3,619,1857,334.26,2191.26
INV00372,2026-02-09,Customer372,Product15,3,15771,47313,8516.34,55829.34
INV00373,2026-02-10,Customer373,Product7,5,38425,192125,34582.5,226707.5
INV00374,2026-02-11,Customer374,Product19,2,23947,47894,8620.92,56514.92
INV00375,2026-02-12,Customer375,Product3,3,32393,97179,17492.22,114671.22
INV00376,2026-02-13,Customer376,Product20,2,14296,28592,5146.56,33738.56
INV00377,2026-02-14,Customer377,Product4,4,19386,77544,13957.92,91501.92
INV00378,2026-02-15,Customer378,Product7,4,25906,103624,18652.32,122276.32
INV00379,2026-02-16,Customer379,Product17,3,4645,13935,2508.3,16443.3
INV00380,2026-02-17,Customer380,Product7,3,9772,29316,5276.88,34592.88
INV00381,2026-02-18,Customer381,Product11,3,35279,105837,19050.66,124887.66
INV00382,2026-02-19,Customer382,Product18,2,40112,80224,14440.32,94664.32
INV00383,2026-02-20,Customer383,Product15,3,40250,120750,21735.0,142485.0
INV00384,2026-02-21,Customer384,Product7,2,37166,74332,13379.76,87711.76
INV00385,2026-02-22,Customer385,Product20,4,15754,63016,11342.88,74358.88
INV00386,2026-02-23,Customer386,Product18,4,49192,196768,35418.24,232186.24
INV00387,2026-02-24,Customer387,Product3,2,19166,38332,6899.76,45231.76
INV00388,2026-02-25,Customer388,Product4,1,35912,35912,6464.16,42376.16
INV00389,2026-02-26,Customer389,Product3,4,42636,170544,30697.92,201241.91999999998
INV00390,2026-02-27,Customer390,Product19,1,15020,15020,2703.6,17723.6
INV00391,2026-02-28,Customer391,Product9,2,4995,9990,1798.2,11788.2
INV00392,2026-02-01,Customer392,Product1,2,11609,23218,4179.24,27397.239999999998
INV00393,2026-02-02,Customer393,Product6,3,894,2682,482.76,3164.76
INV00394,2026-02-03,Customer394,Product12,3,10980,32940,5929.2,38869.2
INV00395,2026-02-04,Customer395,Product3,2,4562,9124,1642.32,10766.32
INV00396,2026-02-05,Customer396,Product3,1,4543,4543,817.74,5360.74
INV00397,2026-02-06,Customer397,Product13,2,11138,22276,4009.68,26285.68
INV00398,2026-02-07,Customer398,Product8,4,15476,61904,11142.72,73046.72
INV00399,2026-02-08,Customer399,Product17,1,27737,27737,4992.66,32729.66
INV00400,2026-02-09,Customer400,Product6,5,37213,186065,33491.7,219556.7
INV00401,2026-02-10,Customer401,Product2,1,17514,17514,3152.52,20666.52
INV00402,2026-02-11,Customer402,Product14,2,9272,18544,3337.92,21881.92
INV00403,2026-02-12,Customer403,Product15,3,38382,115146,20726.28,135872.28
INV00404,2026-02-13,Customer404,Product16,2,20060,40120,7221.6,47341.6
INV00405,2026-02-14,Customer405,Product16,2,44797,89594,16126.92,105720.92
INV00406,2026-02-15,Customer406,Product9,4,37727,150908,27163.44,178071.44
INV00407,2026-02-16,Customer407,Product10,3,45149,135447,24380.46,159827.46
INV00408,2026-02-17,Customer408,Product8,3,30776,92328,16619.04,108947.04000000001
INV00409,2026-02-18,Customer409,Product1,4,43280,173120,31161.6,204281.6
INV00410,2026-02-19,Customer410,Product18,3,28896,86688,15603.84,102291.84
INV00411,2026-02-20,Customer411,Product4,1,15057,15057,2710.26,17767.260000000002
INV00412,2026-02-21,Customer412,Product2,5,22957,114785,20661.3,135446.3
INV00413,2026-02-22,Customer413,Product2,3,43402,130206,23437.08,153643.08000000002
INV00414,2026-02-23,Customer414,Product19,4,18730,74920,13485.6,88405.6
INV00415,2026-02-24,Customer415,Product11,2,15002,30004,5400.72,35404.72
INV00416,2026-02-25,Customer416,Product10,4,36456,145824,26248.32,172072.32
INV00417,2026-02-26,Customer417,Product14,4,16739,66956,12052.08,79008.08
INV00418,2026-02-27,Customer418,Product11,5,40364,201820,36327.6,238147.6
INV00419,2026-02-28,Customer419,Product6,2,19904,39808,7165.44,46973.44
INV00420,2026-02-01,Customer420,Product3,4,11291,45164,8129.52,53293.520000000004
INV00421,2026-02-02,Customer421,Product19,3,9961,29883,5378.94,35261.94
INV00422,2026-02-03,Customer422,Product8,1,22252,22252,4005.36,26257.36
INV00423,2026-02-04,Customer423,Product19,4,22633,90532,16295.76,106827.76
INV00424,2026-02-05,Customer424,Product11,2,17221,34442,6199.56,40641.56
INV00425,2026-02-06,Customer425,Product20,5,5612,28060,5050.8,33110.8
INV00426,2026-02-07,Customer426,Product12,1,39766,39766,7157.88,46923.88
INV00427,2026-02-08,Customer427,Product12,4,11291,45164,8129.52,53293.520000000004
INV00428,2026-02-09,Customer428,Product10,4,14211,56844,10231.92,67075.92
INV00429,2026-02-10,Customer429,Product14,3,22020,66060,11890.8,77950.8
INV00430,2026-02-11,Customer430,Product2,4,22935,91740,16513.2,108253.2
INV00431,2026-02-12,Customer431,Product16,1,11802,11802,2124.36,13926.36
INV00432,2026-02-13,Customer432,Product12,2,2070,4140,745.2,4885.2
INV00433,2026-02-14,Customer433,Product8,5,20272,101360,18244.8,119604.8
INV00434,2026-02-15,Customer434,Product6,2,39306,78612,14150.16,92762.16
INV00435,2026-02-16,Customer435,Product7,5,41144,205720,37029.6,242749.6
INV00436,2026-02-17,Customer436,Product18,5,33020,165100,29718.0,194818.0
INV00437,2026-02-18,Customer437,Product17,1,41795,41795,7523.1,49318.1
INV00438,2026-02-19,Customer438,Product10,1,46292,46292,8332.56,54624.56
INV00439,2026-02-20,Customer439,Product17,4,16927,67708,12187.44,79895.44
INV00440,2026-02-21,Customer440,Product15,1,34457,34457,6202.26,40659.26
INV00441,2026-02-22,Customer441,Product8,5,17372,86860,15634.8,102494.8
INV00442,2026-02-23,Customer442,Product2,4,36551,146204,26316.72,172520.72
INV00443,2026-02-24,Customer443,Product1,5,6617,33085,5955.3,39040.3
INV00444,2026-02-25,Customer444,Product12,1,42388,42388,7629.84,50017.84
INV00445,2026-02-26,Customer445,Product8,1,2269,2269,408.42,2677.42
INV00446,2026-02-27,Customer446,Product14,3,2792,8376,1507.68,9883.68
INV00447,2026-02-28,Customer447,Product20,3,7945,23835,4290.3,28125.3
INV00448,2026-02-01,Customer448,Product17,2,31019,62038,11166.84,73204.84
INV00449,2026-02-02,Customer449,Product11,3,21719,65157,11728.26,76885.26
INV00450,2026-02-03,Customer450,Product16,4,34484,137936,24828.48,162764.48
INV00451,2026-02-04,Customer451,Product15,2,42594,85188,15333.84,100521.84
INV00452,2026-02-05,Customer452,Product13,5,846,4230,761.4,4991.4
INV00453,2026-02-06,Customer453,Product3,3,27327,81981,14756.58,96737.58
INV00454,2026-02-07,Customer454,Product11,5,16053,80265,14447.7,94712.7
INV00455,2026-02-08,Customer455,Product13,1,41002,41002,7380.36,48382.36
INV00456,2026-02-09,Customer456,Product3,2,14311,28622,5151.96,33773.96
INV00457,2026-02-10,Customer457,Product16,3,19356,58068,10452.24,68520.24
INV00458,2026-02-11,Customer458,Product5,5,37146,185730,33431.4,219161.4
INV00459,2026-02-12,Customer459,Product13,2,1583,3166,569.88,3735.88
INV00460,2026-02-13,Customer460,Product20,5,22446,112230,20201.4,132431.4
INV00461,2026-02-14,Customer461,Product7,4,13256,53024,9544.32,62568.32
INV00462,2026-02-15,Customer462,Product18,4,29801,119204,21456.72,140660.72
INV00463,2026-02-16,Customer463,Product9,1,24453,24453,4401.54,28854.54
INV00464,2026-02-17,Customer464,Product9,1,19980,19980,3596.4,23576.4
INV00465,2026-02-18,Customer465,Product15,5,26800,134000,24120.0,158120.0
INV00466,2026-02-19,Customer466,Product20,4,45370,181480,32666.4,214146.4
INV00467,2026-02-20,Customer467,Product6,3,47499,142497,25649.46,168146.46
INV00468,2026-02-21,Customer468,Product2,1,3552,3552,639.36,4191.36
INV00469,2026-02-22,Customer469,Product2,3,32270,96810,17425.8,114235.8
INV00470,2026-02-23,Customer470,Product16,5,19487,97435,17538.3,114973.3
INV00471,2026-02-24,Customer471,Product7,1,12325,12325,2218.5,14543.5
INV00472,2026-02-25,Customer472,Product10,2,40340,80680,14522.4,95202.4
INV00473,2026-02-26,Customer473,Product3,4,36831,147324,26518.32,173842.32
INV00474,2026-02-27,Customer474,Product1,5,20789,103945,18710.1,122655.1
INV00475,2026-02-28,Customer475,Product18,1,12423,12423,2236.14,14659.14
INV00476,2026-02-01,Customer476,Product8,3,46340,139020,25023.6,164043.6
INV00477,2026-02-02,Customer477,Product4,5,28899,144495,26009.1,170504.1
INV00478,2026-02-03,Customer478,Product20,5,31783,158915,28604.7,187519.7
INV00479,2026-02-04,Customer479,Product14,2,16040,32080,5774.4,37854.4
INV00480,2026-02-05,Customer480,Product10,3,43256,129768,23358.24,153126.24
INV00481,2026-02-06,Customer481,Product12,2,6833,13666,2459.88,16125.880000000001
INV00482,2026-02-07,Customer482,Product8,5,41434,207170,37290.6,244460.6
INV00483,2026-02-08,Customer483,Product4,4,6284,25136,4524.48,29660.48
INV00484,2026-02-09,Customer484,Product1,1,12029,12029,2165.22,14194.22
INV00485,2026-02-10,Customer485,Product11,4,1214,4856,874.08,5730.08
INV00486,2026-02-11,Customer486,Product4,5,40776,203880,36698.4,240578.4
INV00487,2026-02-12,Customer487,Product15,4,44804,179216,32258.88,211474.88
INV00488,2026-02-13,Customer488,Product4,1,14554,14554,2619.72,17173.72
INV00489,2026-02-14,Customer489,Product2,1,46603,46603,8388.54,54991.54
INV00490,2026-02-15,Customer490,Product5,1,34365,34365,6185.7,40550.7
INV00491,2026-02-16,Customer491,Product15,5,15795,78975,14215.5,93190.5
INV00492,2026-02-17,Customer492,Product1,1,28106,28106,5059.08,33165.08
INV00493,2026-02-18,Customer493,Product5,3,36366,109098,19637.64,128735.64
INV00494,2026-02-19,Customer494,Product9,2,36657,73314,13196.52,86510.52
INV00495,2026-02-20,Customer495,Product19,2,12266,24532,4415.76,28947.760000000002
INV00496,2026-02-21,Customer496,Product17,3,10111,30333,5459.94,35792.94
INV00497,2026-02-22,Customer497,Product13,2,33494,66988,12057.84,79045.84
INV00498,2026-02-23,Customer498,Product8,4,49085,196340,35341.2,231681.2
INV00499,2026-02-24,Customer499,Product18,2,9658,19316,3476.88,22792.88
INV00500,2026-02-25,Customer500,Product5,3,10240,30720,5529.6,36249.6
INV00501,2026-02-26,Customer501,Product13,1,12022,12022,2163.96,14185.96
INV00502,2026-02-27,Customer502,Product7,1,27718,27718,4989.24,32707.239999999998
INV00503,2026-02-28,Customer503,Product17,2,4853,9706,1747.08,11453.08
INV00504,2026-02-01,Customer504,Product12,4,16914,67656,12178.08,79834.08
INV00505,2026-02-02,Customer505,Product10,4,42673,170692,30724.56,201416.56
INV00506,2026-02-03,Customer506,Product20,4,27311,109244,19663.92,128907.92
INV00507,2026-02-04,Customer507,Product5,4,8973,35892,6460.56,42352.56
INV00508,2026-02-05,Customer508,Product13,1,40992,40992,7378.56,48370.56
INV00509,2026-02-06,Customer509,Product17,2,48493,96986,17457.48,114443.48
INV00510,2026-02-07,Customer510,Product5,1,14987,14987,2697.66,17684.66
INV00511,2026-02-08,Customer511,Product13,5,47126,235630,42413.4,278043.4
INV00512,2026-02-09,Customer512,Product16,5,38317,191585,34485.3,226070.3
INV00513,2026-02-10,Customer513,Product14,1,48450,48450,8721.0,57171.0
INV00514,2026-02-11,Customer514,Product15,5,46408,232040,41767.2,273807.2
INV00515,2026-02-12,Customer515,Product17,3,12134,36402,6552.36,42954.36
INV00516,2026-02-13,Customer516,Product11,2,12578,25156,4528.08,29684.08
INV00517,2026-02-14,Customer517,Product10,5,20407,102035,18366.3,120401.3
INV00518,2026-02-15,Customer518,Product18,1,31946,31946,5750.28,37696.28
INV00519,2026-02-16,Customer519,Product14,4,33774,135096,24317.28,159413.28
INV00520,2026-02-17,Customer520,Product5,5,12808,64040,11527.2,75567.2
INV00521,2026-02-18,Customer521,Product11,5,47858,239290,43072.2,282362.2
INV00522,2026-02-19,Customer522,Product14,2,24167,48334,8700.12,57034.12
INV00523,2026-02-20,Customer523,Product6,1,27078,27078,4874.04,31952.04
INV00524,2026-02-21,Customer524,Product1,4,32198,128792,23182.56,151974.56
INV00525,2026-02-22,Customer525,Product10,3,37405,112215,20198.7,132413.7
INV00526,2026-02-23,Customer526,Product17,2,13651,27302,4914.36,32216.36
INV00527,2026-02-24,Customer527,Product13,2,5329,10658,1918.44,12576.44
INV00528,2026-02-25,Customer528,Product16,4,9718,38872,6996.96,45868.96
INV00529,2026-02-26,Customer529,Product8,2,17368,34736,6252.48,40988.479999999996
INV00530,2026-02-27,Customer530,Product11,1,13998,13998,2519.64,16517.64
INV00531,2026-02-28,Customer531,Product15,3,21561,64683,11642.94,76325.94
INV00532,2026-02-01,Customer532,Product17,3,960,2880,518.4,3398.4
INV00533,2026-02-02,Customer533,Product4,1,41385,41385,7449.3,48834.3
INV00534,2026-02-03,Customer534,Product18,1,13154,13154,2367.72,15521.72
INV00535,2026-02-04,Customer535,Product1,5,2259,11295,2033.1,13328.1
INV00536,2026-02-05,Customer536,Product3,3,9692,29076,5233.68,34309.68
INV00537,2026-02-06,Customer537,Product2,2,28040,56080,10094.4,66174.4
INV00538,2026-02-07,Customer538,Product5,3,8135,24405,4392.9,28797.9
INV00539,2026-02-08,Customer539,Product15,5,8682,43410,7813.8,51223.8
INV00540,2026-02-09,Customer540,Product6,2,39778,79556,14320.08,93876.08
INV00541,2026-02-10,Customer541,Product4,5,5021,25105,4518.9,29623.9
INV00542,2026-02-11,Customer542,Product20,3,6089,18267,3288.06,21555.06
INV00543,2026-02-12,Customer543,Product13,4,21423,85692,15424.56,101116.56
INV00544,2026-02-13,Customer544,Product7,1,2911,2911,523.98,3434.98
INV00545,2026-02-14,Customer545,Product11,5,4428,22140,3985.2,26125.2
INV00546,2026-02-15,Customer546,Product11,1,43855,43855,7893.9,51748.9
INV00547,2026-02-16,Customer547,Product18,5,19242,96210,17317.8,113527.8
INV00548,2026-02-17,Customer548,Product15,4,9141,36564,6581.52,43145.520000000004
INV00549,2026-02-18,Customer549,Product12,2,31754,63508,11431.44,74939.44
INV00550,2026-02-19,Customer550,Product7,2,14190,28380,5108.4,33488.4
INV00551,2026-02-20,Customer551,Product8,5,20501,102505,18450.9,120955.9
INV00552,2026-02-21,Customer552,Product15,3,27602,82806,14905.08,97711.08
INV00553,2026-02-22,Customer553,Product2,2,533,1066,191.88,1257.88
INV00554,2026-02-23,Customer554,Product10,4,45029,180116,32420.88,212536.88
INV00555,2026-02-24,Customer555,Product20,3,17908,53724,9670.32,63394.32
INV00556,2026-02-25,Customer556,Product13,1,10586,10586,1905.48,12491.48
INV00557,2026-02-26,Customer557,Product6,1,37663,37663,6779.34,44442.34
INV00558,2026-02-27,Customer558,Product1,1,18110,18110,3259.8,21369.8
INV00559,2026-02-28,Customer559,Product15,5,41065,205325,36958.5,242283.5
INV00560,2026-02-01,Customer560,Product9,4,23816,95264,17147.52,112411.52
INV00561,2026-02-02,Customer561,Product9,1,36218,36218,6519.24,42737.24
INV00562,2026-02-03,Customer562,Product3,5,49866,249330,44879.4,294209.4
INV00563,2026-02-04,Customer563,Product14,3,17915,53745,9674.1,63419.1
INV00564,2026-02-05,Customer564,Product1,5,22935,114675,20641.5,135316.5
INV00565,2026-02-06,Customer565,Product10,1,44252,44252,7965.36,52217.36
INV00566,2026-02-07,Customer566,Product17,4,27954,111816,20126.88,131942.88
INV00567,2026-02-08,Customer567,Product5,3,3792,11376,2047.68,13423.68
INV00568,2026-02-09,Customer568,Product17,4,31450,125800,22644.0,148444.0
INV00569,2026-02-10,Customer569,Product14,1,11331,11331,2039.58,13370.58
INV00570,2026-02-11,Customer570,Product7,3,1140,3420,615.6,4035.6
INV00571,2026-02-12,Customer571,Product17,5,11682,58410,10513.8,68923.8
INV00572,2026-02-13,Customer572,Product18,1,5815,5815,1046.7,6861.7
INV00573,2026-02-14,Customer573,Product3,2,39013,78026,14044.68,92070.68
INV00574,2026-02-15,Customer574,Product3,1,37356,37356,6724.08,44080.08
INV00575,2026-02-16,Customer575,Product2,5,46414,232070,41772.6,273842.6
INV00576,2026-02-17,Customer576,Product8,4,14629,58516,10532.88,69048.88
INV00577,2026-02-18,Customer577,Product2,1,8346,8346,1502.28,9848.28
INV00578,2026-02-19,Customer578,Product10,4,41608,166432,29957.76,196389.76
INV00579,2026-02-20,Customer579,Product10,3,46645,139935,25188.3,165123.3
INV00580,2026-02-21,Customer580,Product12,1,8661,8661,1558.98,10219.98
INV00581,2026-02-22,Customer581,Product15,1,48728,48728,8771.04,57499.04
INV00582,2026-02-23,Customer582,Product9,3,26917,80751,14535.18,95286.18
INV00583,2026-02-24,Customer583,Product13,5,9100,45500,8190.0,53690.0
INV00584,2026-02-25,Customer584,Product16,5,28734,143670,25860.6,169530.6
INV00585,2026-02-26,Customer585,Product15,1,23075,23075,4153.5,27228.5
INV00586,2026-02-27,Customer586,Product20,3,42200,126600,22788.0,149388.0
INV00587,2026-02-28,Customer587,Product8,3,23866,71598,12887.64,84485.64
INV00588,2026-02-01,Customer588,Product19,1,41167,41167,7410.06,48577.06
INV00589,2026-02-02,Customer589,Product18,5,43003,215015,38702.7,253717.7
INV00590,2026-02-03,Customer590,Product15,3,11924,35772,6438.96,42210.96
INV00591,2026-02-04,Customer591,Product3,4,27325,109300,19674.0,128974.0
INV00592,2026-02-05,Customer592,Product14,2,44499,88998,16019.64,105017.64
INV00593,2026-02-06,Customer593,Product12,3,6613,19839,3571.02,23410.02
INV00594,2026-02-07,Customer594,Product4,4,9568,38272,6888.96,45160.96
INV00595,2026-02-08,Customer595,Product19,2,49553,99106,17839.08,116945.08
INV00596,2026-02-09,Customer596,Product10,1,5530,5530,995.4,6525.4
INV00597,2026-02-10,Customer597,Product11,1,46246,46246,8324.28,54570.28
INV00598,2026-02-11,Customer598,Product2,4,28093,112372,20226.96,132598.96
INV00599,2026-02-12,Customer599,Product19,3,26612,79836,14370.48,94206.48
INV00600,2026-02-13,Customer600,Product15,5,9921,49605,8928.9,58533.9
INV00601,2026-02-14,Customer601,Product14,5,6339,31695,5705.1,37400.1
INV00602,2026-02-15,Customer602,Product5,3,11440,34320,6177.6,40497.6
INV00603,2026-02-16,Customer603,Product16,5,14852,74260,13366.8,87626.8
INV00604,2026-02-17,Customer604,Product18,3,29914,89742,16153.56,105895.56
INV00605,2026-02-18,Customer605,Product8,3,12719,38157,6868.26,45025.26
INV00606,2026-02-19,Customer606,Product6,2,1605,3210,577.8,3787.8
INV00607,2026-02-20,Customer607,Product5,4,40955,163820,29487.6,193307.6
INV00608,2026-02-21,Customer608,Product7,2,14236,28472,5124.96,33596.96
INV00609,2026-02-22,Customer609,Product19,5,31638,158190,28474.2,186664.2
INV00610,2026-02-23,Customer610,Product19,5,14508,72540,13057.2,85597.2
INV00611,2026-02-24,Customer611,Product14,4,18966,75864,13655.52,89519.52
INV00612,2026-02-25,Customer612,Product17,1,5118,5118,921.24,6039.24
INV00613,2026-02-26,Customer613,Product16,2,11475,22950,4131.0,27081.0
INV00614,2026-02-27,Customer614,Product7,2,5613,11226,2020.68,13246.68
INV00615,2026-02-28,Customer615,Product16,3,14891,44673,8041.14,52714.14
INV00616,2026-02-01,Customer616,Product6,2,15401,30802,5544.36,36346.36
INV00617,2026-02-02,Customer617,Product18,3,49894,149682,26942.76,176624.76
INV00618,2026-02-03,Customer618,Product4,4,1571,6284,1131.12,7415.12
INV00619,2026-02-04,Customer619,Product10,2,37546,75092,13516.56,88608.56
INV00620,2026-02-05,Customer620,Product13,4,37806,151224,27220.32,178444.32
INV00621,2026-02-06,Customer621,Product19,3,46891,140673,25321.14,165994.14
INV00622,2026-02-07,Customer622,Product13,4,28012,112048,20168.64,132216.64
INV00623,2026-02-08,Customer623,Product8,2,37943,75886,13659.48,89545.48
INV00624,2026-02-09,Customer624,Product2,4,34959,139836,25170.48,165006.48
INV00625,2026-02-10,Customer625,Product16,2,8204,16408,2953.44,19361.44
INV00626,2026-02-11,Customer626,Product15,1,16638,16638,2994.84,19632.84
INV00627,2026-02-12,Customer627,Product10,1,35671,35671,6420.78,42091.78
INV00628,2026-02-13,Customer628,Product17,5,37945,189725,34150.5,223875.5
INV00629,2026-02-14,Customer629,Product17,1,13682,13682,2462.76,16144.76
INV00630,2026-02-15,Customer630,Product17,3,20276,60828,10949.04,71777.04000000001
INV00631,2026-02-16,Customer631,Product2,3,31390,94170,16950.6,111120.6
INV00632,2026-02-17,Customer632,Product9,1,32938,32938,5928.84,38866.84
INV00633,2026-02-18,Customer633,Product4,4,47291,189164,34049.52,223213.52
INV00634,2026-02-19,Customer634,Product19,2,18631,37262,6707.16,43969.16
INV00635,2026-02-20,Customer635,Product1,4,32202,128808,23185.44,151993.44
INV00636,2026-02-21,Customer636,Product10,4,3726,14904,2682.72,17586.72
INV00637,2026-02-22,Customer637,Product9,3,34442,103326,18598.68,121924.68
INV00638,2026-02-23,Customer638,Product6,4,14658,58632,10553.76,69185.76
INV00639,2026-02-24,Customer639,Product2,1,20482,20482,3686.76,24168.760000000002
INV00640,2026-02-25,Customer640,Product15,5,768,3840,691.2,4531.2
INV00641,2026-02-26,Customer641,Product10,1,37011,37011,6661.98,43672.979999999996
INV00642,2026-02-27,Customer642,Product15,3,6774,20322,3657.96,23979.96
INV00643,2026-02-28,Customer643,Product10,1,23314,23314,4196.52,27510.52
INV00644,2026-02-01,Customer644,Product4,4,39055,156220,28119.6,184339.6
INV00645,2026-02-02,Customer645,Product7,5,34723,173615,31250.7,204865.7
INV00646,2026-02-03,Customer646,Product15,3,19569,58707,10567.26,69274.26
INV00647,2026-02-04,Customer647,Product19,4,4660,18640,3355.2,21995.2
INV00648,2026-02-05,Customer648,Product9,5,43325,216625,38992.5,255617.5
INV00649,2026-02-06,Customer649,Product4,4,4950,19800,3564.0,23364.0
INV00650,2026-02-07,Customer650,Product2,2,22709,45418,8175.24,53593.24
INV00651,2026-02-08,Customer651,Product7,3,31095,93285,16791.3,110076.3
INV00652,2026-02-09,Customer652,Product18,5,1973,9865,1775.7,11640.7
INV00653,2026-02-10,Customer653,Product2,2,11542,23084,4155.12,27239.12
INV00654,2026-02-11,Customer654,Product6,4,46991,187964,33833.52,221797.52
INV00655,2026-02-12,Customer655,Product19,2,35565,71130,12803.4,83933.4
INV00656,2026-02-13,Customer656,Product5,5,22369,111845,20132.1,131977.1
INV00657,2026-02-14,Customer657,Product1,4,18933,75732,13631.76,89363.76
INV00658,2026-02-15,Customer658,Product4,2,44366,88732,15971.76,104703.76
INV00659,2026-02-16,Customer659,Product18,2,12960,25920,4665.6,30585.6
INV00660,2026-02-17,Customer660,Product14,4,41355,165420,29775.6,195195.6
INV00661,2026-02-18,Customer661,Product20,5,19780,98900,17802.0,116702.0
INV00662,2026-02-19,Customer662,Product15,4,3194,12776,2299.68,15075.68
INV00663,2026-02-20,Customer663,Product5,4,46360,185440,33379.2,218819.2
INV00664,2026-02-21,Customer664,Product13,2,24595,49190,8854.2,58044.2
INV00665,2026-02-22,Customer665,Product3,3,31682,95046,17108.28,112154.28
INV00666,2026-02-23,Customer666,Product5,3,49072,147216,26498.88,173714.88
INV00667,2026-02-24,Customer667,Product17,2,14559,29118,5241.24,34359.24
INV00668,2026-02-25,Customer668,Product7,3,35633,106899,19241.82,126140.82
INV00669,2026-02-26,Customer669,Product19,3,35375,106125,19102.5,125227.5
INV00670,2026-02-27,Customer670,Product11,4,5349,21396,3851.28,25247.28
INV00671,2026-02-28,Customer671,Product14,5,16175,80875,14557.5,95432.5
INV00672,2026-02-01,Customer672,Product11,3,23364,70092,12616.56,82708.56
INV00673,2026-02-02,Customer673,Product1,5,26523,132615,23870.7,156485.7
INV00674,2026-02-03,Customer674,Product13,2,6519,13038,2346.84,15384.84
INV00675,2026-02-04,Customer675,Product5,1,43537,43537,7836.66,51373.66
INV00676,2026-02-05,Customer676,Product7,3,26191,78573,14143.14,92716.14
INV00677,2026-02-06,Customer677,Product4,5,28609,143045,25748.1,168793.1
INV00678,2026-02-07,Customer678,Product1,5,13752,68760,12376.8,81136.8
INV00679,2026-02-08,Customer679,Product19,1,38763,38763,6977.34,45740.34
INV00680,2026-02-09,Customer680,Product17,2,23355,46710,8407.8,55117.8
INV00681,2026-02-10,Customer681,Product12,3,38889,116667,21000.06,137667.06
INV00682,2026-02-11,Customer682,Product16,1,6624,6624,1192.32,7816.32
INV00683,2026-02-12,Customer683,Product7,5,48256,241280,43430.4,284710.4
INV00684,2026-02-13,Customer684,Product13,3,47327,141981,25556.58,167537.58000000002
INV00685,2026-02-14,Customer685,Product13,4,40860,163440,29419.2,192859.2
INV00686,2026-02-15,Customer686,Product18,4,21678,86712,15608.16,102320.16
INV00687,2026-02-16,Customer687,Product16,1,9223,9223,1660.14,10883.14
INV00688,2026-02-17,Customer688,Product1,3,8005,24015,4322.7,28337.7
INV00689,2026-02-18,Customer689,Product6,1,25054,25054,4509.72,29563.72
INV00690,2026-02-19,Customer690,Product9,5,40063,200315,36056.7,236371.7
INV00691,2026-02-20,Customer691,Product14,1,27903,27903,5022.54,32925.54
INV00692,2026-02-21,Customer692,Product13,4,7208,28832,5189.76,34021.76
INV00693,2026-02-22,Customer693,Product18,3,47846,143538,25836.84,169374.84
INV00694,2026-02-23,Customer694,Product12,2,47481,94962,17093.16,112055.16
INV00695,2026-02-24,Customer695,Product8,2,46578,93156,16768.08,109924.08
INV00696,2026-02-25,Customer696,Product5,3,14745,44235,7962.3,52197.3
INV00697,2026-02-26,Customer697,Product17,4,46393,185572,33402.96,218974.96
INV00698,2026-02-27,Customer698,Product20,3,7592,22776,4099.68,26875.68
INV00699,2026-02-28,Customer699,Product16,4,25961,103844,18691.92,122535.92
INV00700,2026-02-01,Customer700,Product5,3,42849,128547,23138.46,151685.46
INV00701,2026-02-02,Customer701,Product9,2,43544,87088,15675.84,102763.84
INV00702,2026-02-03,Customer702,Product9,2,25652,51304,9234.72,60538.72
INV00703,2026-02-04,Customer703,Product10,2,6565,13130,2363.4,15493.4
INV00704,2026-02-05,Customer704,Product17,5,20006,100030,18005.4,118035.4
INV00705,2026-02-06,Customer705,Product13,4,4969,19876,3577.68,23453.68
INV00706,2026-02-07,Customer706,Product20,5,47279,236395,42551.1,278946.1
INV00707,2026-02-08,Customer707,Product2,5,20858,104290,18772.2,123062.2
INV00708,2026-02-09,Customer708,Product5,5,44494,222470,40044.6,262514.6
INV00709,2026-02-10,Customer709,Product2,4,13087,52348,9422.64,61770.64
INV00710,2026-02-11,Customer710,Product15,4,1101,4404,792.72,5196.72
INV00711,2026-02-12,Customer711,Product11,1,11011,11011,1981.98,12992.98
