InvoiceID,InvoiceDate,CustomerName,Item,Quantity,UnitPrice,TotalAmount,GST,GrandTotal
INV02562,2026-02-15,Customer2562,Product4,4,26958,107832,19409.76,127241.76
INV02563,2026-02-16,Customer2563,Product8,2,9755,19510,3511.8,23021.8
INV02564,2026-02-17,Customer2564,Product10,2,28381,56762,10217.16,66979.16
INV02565,2026-02-18,Customer2565,Product1,2,11598,23196,4175.28,27371.28
INV02566,2026-02-19,Customer2566,Product13,2,24783,49566,8921.88,58487.88
INV02567,2026-02-20,Customer2567,Product11,3,37036,111108,19999.44,131107.44
INV02568,2026-02-21,Customer2568,Product2,1,42267,42267,7608.06,49875.06
INV02569,2026-02-22,Customer2569,Product17,2,2714,5428,977.04,6405.04
INV02570,2026-02-23,Customer2570,Product1,1,24136,24136,4344.48,28480.48
INV02571,2026-02-24,Customer2571,Product7,2,23865,47730,8591.4,56321.4
INV02572,2026-02-25,Customer2572,Product4,5,31013,155065,27911.7,182976.7
INV02573,2026-02-26,Customer2573,Product19,3,2565,7695,1385.1,9080.1
INV02574,2026-02-27,Customer2574,Product5,1,26189,26189,4714.02,30903.02
INV02575,2026-02-28,Customer2575,Product14,3,27215,81645,14696.1,96341.1
INV02576,2026-02-01,Customer2576,Product20,3,23799,71397,12851.46,84248.45999999999
INV02577,2026-02-02,Customer2577,Product20,4,42865,171460,30862.8,202322.8
INV02578,2026-02-03,Customer2578,Product14,1,8242,8242,1483.56,9725.56
INV02579,2026-02-04,Customer2579,Product9,1,48853,48853,8793.54,57646.54
INV02580,2026-02-05,Customer2580,Product16,5,6506,32530,5855.4,38385.4
INV02581,2026-02-06,Customer2581,Product4,2,19109,38218,6879.24,45097.24
INV02582,2026-02-07,Customer2582,Product13,2,39974,79948,14390.64,94338.64
INV02583,2026-02-08,Customer2583,Product3,5,3871,19355,3483.9,22838.9
INV02584,2026-02-09,Customer2584,Product13,3,15649,46947,8450.46,55397.46
INV02585,2026-02-10,Customer2585,Product7,3,35361,106083,19094.94,125177.94
INV02586,2026-02-11,Customer2586,Product15,3,33864,101592,18286.56,119878.56
INV02587,2026-02-12,Customer2587,Product5,2,8899,17798,3203.64,21001.64
INV02588,2026-02-13,Customer2588,Product14,5,38720,193600,34848.0,228448.0
INV02589,2026-02-14,Customer2589,Product6,4,8393,33572,6042.96,39614.96
INV02590,2026-02-15,Customer2590,Product20,5,2190,10950,1971.0,12921.0
INV02591,2026-02-16,Customer2591,Product19,3,33206,99618,17931.24,117549.24
INV02592,2026-02-17,Customer2592,Product6,5,47383,236915,42644.7,279559.7
INV02593,2026-02-18,Customer2593,Product18,2,14072,28144,5065.92,33209.92
INV02594,2026-02-19,Customer2594,Product7,1,24805,24805,4464.9,29269.9
INV02595,2026-02-20,Customer2595,Product11,2,36619,73238,13182.84,86420.84
INV02596,2026-02-21,Customer2596,Product18,5,33453,167265,30107.7,197372.7
INV02597,2026-02-22,Customer2597,Product6,4,44576,178304,32094.72,210398.72
INV02598,2026-02-23,Customer2598,Product10,1,37369,37369,6726.42,44095.42
INV02599,2026-02-24,Customer2599,Product14,4,47548,190192,34234.56,224426.56
INV02600,2026-02-25,Customer2600,Product9,5,23243,116215,20918.7,137133.7
INV02601,2026-02-26,Customer2601,Product14,1,13795,13795,2483.1,16278.1
INV02602,2026-02-27,Customer2602,Product3,2,15021,30042,5407.56,35449.56
INV02603,2026-02-28,Customer2603,Product14,5,22171,110855,19953.9,130808.9
INV02604,2026-02-01,Customer2604,Product14,2,48507,97014,17462.52,114476.52
INV02605,2026-02-02,Customer2605,Product5,2,28999,57998,10439.64,68437.64
INV02606,2026-02-03,Customer2606,Product8,4,7864,31456,5662.08,37118.08
INV02607,2026-02-04,Customer2607,Product14,4,15990,63960,11512.8,75472.8
INV02608,2026-02-05,Customer2608,Product7,5,24389,121945,21950.1,143895.1
INV02609,2026-02-06,Customer2609,Product15,3,21160,63480,11426.4,74906.4
INV02610,2026-02-07,Customer2610,Product8,4,34514,138056,24850.08,162906.08000000002
INV02611,2026-02-08,Customer2611,Product9,3,11545,34635,6234.3,40869.3
INV02612,2026-02-09,Customer2612,Product3,4,34569,138276,24889.68,163165.68
INV02613,2026-02-10,Customer2613,Product7,5,49383,246915,44444.7,291359.7
INV02614,2026-02-11,Customer2614,Product10,4,21150,84600,15228.0,99828.0
INV02615,2026-02-12,Customer2615,Product17,4,25522,102088,18375.84,120463.84
INV02616,2026-02-13,Customer2616,Product19,1,47042,47042,8467.56,55509.56
INV02617,2026-02-14,Customer2617,Product17,1,35191,35191,6334.38,41525.38
INV02618,2026-02-15,Customer2618,Product19,2,40861,81722,14709.96,96431.95999999999
INV02619,2026-02-16,Customer2619,Product14,3,45500,136500,24570.0,161070.0
INV02620,2026-02-17,Customer2620,Product14,4,10031,40124,7222.32,47346.32
INV02621,2026-02-18,Customer2621,Product5,5,17518,87590,15766.2,103356.2
INV02622,2026-02-19,Customer2622,Product2,5,8805,44025,7924.5,51949.5
INV02623,2026-02-20,Customer2623,Product7,4,18123,72492,13048.56,85540.56
INV02624,2026-02-21,Customer2624,Product3,4,33017,132068,23772.24,155840.24
INV02625,2026-02-22,Customer2625,Product7,4,37938,151752,27315.36,179067.36
INV02626,2026-02-23,Customer2626,Product18,5,8456,42280,7610.4,49890.4
INV02627,2026-02-24,Customer2627,Product7,1,9665,9665,1739.7,11404.7
INV02628,2026-02-25,Customer2628,Product16,3,6606,19818,3567.24,23385.239999999998
INV02629,2026-02-26,Customer2629,Product2,4,23664,94656,17038.08,111694.08
INV02630,2026-02-27,Customer2630,Product10,3,21119,63357,11404.26,74761.26
INV02631,2026-02-28,Customer2631,Product12,4,32013,128052,23049.36,151101.36
INV02632,2026-02-01,Customer2632,Product18,3,18590,55770,10038.6,65808.6
INV02633,2026-02-02,Customer2633,Product19,5,34080,170400,30672.0,201072.0
INV02634,2026-02-03,Customer2634,Product12,2,41569,83138,14964.84,98102.84
INV02635,2026-02-04,Customer2635,Product8,4,29063,116252,20925.36,137177.36
INV02636,2026-02-05,Customer2636,Product9,5,8461,42305,7614.9,49919.9
INV02637,2026-02-06,Customer2637,Product13,1,16238,16238,2922.84,19160.84
INV02638,2026-02-07,Customer2638,Product5,1,46597,46597,8387.46,54984.46
INV02639,2026-02-08,Customer2639,Product16,1,21926,21926,3946.68,25872.68
INV02640,2026-02-09,Customer2640,Product12,1,43600,43600,7848.0,51448.0
INV02641,2026-02-10,Customer2641,Product18,2,11159,22318,4017.24,26335.239999999998
INV02642,2026-02-11,Customer2642,Product8,2,18617,37234,6702.12,43936.12
INV02643,2026-02-12,Customer2643,Product11,5,39487,197435,35538.3,232973.3
INV02644,2026-02-13,Customer2644,Product8,2,11939,23878,4298.04,28176.04
INV02645,2026-02-14,Customer2645,Product2,4,15952,63808,11485.44,75293.44
INV02646,2026-02-15,Customer2646,Product15,1,10792,10792,1942.56,12734.56
INV02647,2026-02-16,Customer2647,Product18,4,34513,138052,24849.36,162901.36
INV02648,2026-02-17,Customer2648,Product13,1,13732,13732,2471.76,16203.76
INV02649,2026-02-18,Customer2649,Product10,3,30545,91635,16494.3,108129.3
INV02650,2026-02-19,Customer2650,Product19,2,15793,31586,5685.48,37271.479999999996
INV02651,2026-02-20,Customer2651,Product20,5,16246,81230,14621.4,95851.4
INV02652,2026-02-21,Customer2652,Product11,2,8930,17860,3214.8,21074.8
INV02653,2026-02-22,Customer2653,Product14,2,23613,47226,8500.68,55726.68
INV02654,2026-02-23,Customer2654,Product20,5,30247,151235,27222.3,178457.3
INV02655,2026-02-24,Customer2655,Product17,1,27971,27971,5034.78,33005.78
INV02656,2026-02-25,Customer2656,Product17,3,781,2343,421.74,2764.74
INV02657,2026-02-26,Customer2657,Product18,3,17814,53442,9619.56,63061.56
INV02658,2026-02-27,Customer2658,Product16,2,45381,90762,16337.16,107099.16
INV02659,2026-02-28,Customer2659,Product20,3,7997,23991,4318.38,28309.38
INV02660,2026-02-01,Customer2660,Product10,5,32035,160175,28831.5,189006.5
INV02661,2026-02-02,Customer2661,Product14,2,7054,14108,2539.44,16647.44
INV02662,2026-02-03,Customer2662,Product17,4,21824,87296,15713.28,103009.28
INV02663,2026-02-04,Customer2663,Product18,5,45097,225485,40587.3,266072.3
INV02664,2026-02-05,Customer2664,Product5,5,28066,140330,25259.4,165589.4
INV02665,2026-02-06,Customer2665,Product12,5,24488,122440,22039.2,144479.2
INV02666,2026-02-07,Customer2666,Product8,1,30189,30189,5434.02,35623.020000000004
INV02667,2026-02-08,Customer2667,Product8,2,37584,75168,13530.24,88698.24
INV02668,2026-02-09,Customer2668,Product10,5,28380,141900,25542.0,167442.0
INV02669,2026-02-10,Customer2669,Product6,5,33057,165285,29751.3,195036.3
INV02670,2026-02-11,Customer2670,Product5,3,41451,124353,22383.54,146736.54
INV02671,2026-02-12,Customer2671,Product11,4,13823,55292,9952.56,65244.56
INV02672,2026-02-13,Customer2672,Product9,1,42025,42025,7564.5,49589.5
INV02673,2026-02-14,Customer2673,Product1,1,19109,19109,3439.62,22548.62
INV02674,2026-02-15,Customer2674,Product17,3,11904,35712,6428.16,42140.16
INV02675,2026-02-16,Customer2675,Product15,2,43784,87568,15762.24,103330.24
INV02676,2026-02-17,Customer2676,Product5,3,4687,14061,2530.98,16591.98
INV02677,2026-02-18,Customer2677,Product10,4,4650,18600,3348.0,21948.0
INV02678,2026-02-19,Customer2678,Product19,2,18005,36010,6481.8,42491.8
INV02679,2026-02-20,Customer2679,Product16,1,14332,14332,2579.76,16911.760000000002
INV02680,2026-02-21,Customer2680,Product11,1,35484,35484,6387.12,41871.12
INV02681,2026-02-22,Customer2681,Product6,3,34262,102786,18501.48,121287.48
INV02682,2026-02-23,Customer2682,Product16,5,29640,148200,26676.0,174876.0
INV02683,2026-02-24,Customer2683,Product13,3,40403,121209,21817.62,143026.62
INV02684,2026-02-25,Customer2684,Product6,4,9442,37768,6798.24,44566.24
INV02685,2026-02-26,Customer2685,Product4,1,11270,11270,2028.6,13298.6
INV02686,2026-02-27,Customer2686,Product7,2,27073,54146,9746.28,63892.28
INV02687,2026-02-28,Customer2687,Product10,4,41168,164672,29640.96,194312.96
INV02688,2026-02-01,Customer2688,Product17,5,19942,99710,17947.8,117657.8
INV02689,2026-02-02,Customer2689,Product3,4,42891,171564,30881.52,202445.52
INV02690,2026-02-03,Customer2690,Product4,5,26442,132210,23797.8,156007.8
INV02691,2026-02-04,Customer2691,Product11,5,32248,161240,29023.2,190263.2
INV02692,2026-02-05,Customer2692,Product15,5,538,2690,484.2,3174.2
INV02693,2026-02-06,Customer2693,Product7,5,45569,227845,41012.1,268857.1
INV02694,2026-02-07,Customer2694,Product1,3,37413,112239,20203.02,132442.02
INV02695,2026-02-08,Customer2695,Product2,3,13867,41601,7488.18,49089.18
INV02696,2026-02-09,Customer2696,Product5,1,7612,7612,1370.16,8982.16
INV02697,2026-02-10,Customer2697,Product15,3,12489,37467,6744.06,44211.06
INV02698,2026-02-11,Customer2698,Product13,3,36488,109464,19703.52,129167.52
INV02699,2026-02-12,Customer2699,Product6,2,48564,97128,17483.04,114611.04000000001
INV02700,2026-02-13,Customer2700,Product8,2,34567,69134,12444.12,81578.12
INV02701,2026-02-14,Customer2701,Product1,5,44965,224825,40468.5,265293.5
INV02702,2026-02-15,Customer2702,Product15,5,48891,244455,44001.9,288456.9
INV02703,2026-02-16,Customer2703,Product15,3,42796,128388,23109.84,151497.84
INV02704,2026-02-17,Customer2704,Product6,5,28712,143560,25840.8,169400.8
INV02705,2026-02-18,Customer2705,Product4,4,17100,68400,12312.0,80712.0
INV02706,2026-02-19,Customer2706,Product11,4,33928,135712,24428.16,160140.16
INV02707,2026-02-20,Customer2707,Product3,3,4133,12399,2231.82,14630.82
INV02708,2026-02-21,Customer2708,Product10,2,25126,50252,9045.36,59297.36
INV02709,2026-02-22,Customer2709,Product6,5,25466,127330,22919.4,150249.4
INV02710,2026-02-23,Customer2710,Product15,1,14255,14255,2565.9,16820.9
INV02711,2026-02-24,Customer2711,Product2,3,29806,89418,16095.24,105513.24
INV02712,2026-02-25,Customer2712,Product9,4,44422,177688,31983.84,209671.84
INV02713,2026-02-26,Customer2713,Product14,3,19930,59790,10762.2,70552.2
INV02714,2026-02-27,Customer2714,Product6,1,44394,44394,7990.92,52384.92
INV02715,2026-02-28,Customer2715,Product2,3,24286,72858,13114.44,85972.44
INV02716,2026-02-01,Customer2716,Product14,1,36059,36059,6490.62,42549.62
INV02717,2026-02-02,Customer2717,Product10,1,38621,38621,6951.78,45572.78
INV02718,2026-02-03,Customer2718,Product9,1,3977,3977,715.86,4692.86
INV02719,2026-02-04,Customer2719,Product13,3,22744,68232,12281.76,80513.76
INV02720,2026-02-05,Customer2720,Product6,2,33979,67958,12232.44,80190.44
INV02721,2026-02-06,Customer2721,Product1,4,29848,119392,21490.56,140882.56
INV02722,2026-02-07,Customer2722,Product19,3,4723,14169,2550.42,16719.42
INV02723,2026-02-08,Customer2723,Product2,3,7198,21594,3886.92,25480.92
INV02724,2026-02-09,Customer2724,Product12,3,38308,114924,20686.32,135610.32
INV02725,2026-02-10,Customer2725,Product20,2,38604,77208,13897.44,91105.44
INV02726,2026-02-11,Customer2726,Product12,2,26197,52394,9430.92,61824.92
INV02727,2026-02-12,Customer2727,Product14,3,33466,100398,18071.64,118469.64
INV02728,2026-02-13,Customer2728,Product9,5,16234,81170,14610.6,95780.6
INV02729,2026-02-14,Customer2729,Product12,5,715,3575,643.5,4218.5
INV02730,2026-02-15,Customer2730,Product1,1,28499,28499,5129.82,33628.82
INV02731,2026-02-16,Customer2731,Product15,4,9695,38780,6980.4,45760.4
INV02732,2026-02-17,Customer2732,Product6,4,742,2968,534.24,3502.24
INV02733,2026-02-18,Customer2733,Product11,3,44721,134163,24149.34,158312.34
INV02734,2026-02-19,Customer2734,Product14,3,6262,18786,3381.48,22167.48
INV02735,2026-02-20,Customer2735,Product5,4,44001,176004,31680.72,207684.72
INV02736,2026-02-21,Customer2736,Product20,1,20361,20361,3664.98,24025.98
INV02737,2026-02-22,Customer2737,Product2,5,40272,201360,36244.8,237604.8
INV02738,2026-02-23,Customer2738,Product3,3,11459,34377,6187.86,40564.86
INV02739,2026-02-24,Customer2739,Product16,2,46093,92186,16593.48,108779.48
INV02740,2026-02-25,Customer2740,Product12,3,40077,120231,21641.58,141872.58000000002
INV02741,2026-02-26,Customer2741,Product13,4,15077,60308,10855.44,71163.44
INV02742,2026-02-27,Customer2742,Product10,5,41265,206325,37138.5,243463.5
INV02743,2026-02-28,Customer2743,Product17,2,9885,19770,3558.6,23328.6
INV02744,2026-02-01,Customer2744,Product10,4,26551,106204,19116.72,125320.72
INV02745,2026-02-02,Customer2745,Product18,5,6903,34515,6212.7,40727.7
INV02746,2026-02-03,Customer2746,Product5,5,5042,25210,4537.8,29747.8
INV02747,2026-02-04,Customer2747,Product9,1,22622,22622,4071.96,26693.96
INV02748,2026-02-05,Customer2748,Product20,5,24677,123385,22209.3,145594.3
INV02749,2026-02-06,Customer2749,Product15,1,2009,2009,361.62,2370.62
INV02750,2026-02-07,Customer2750,Product18,2,25931,51862,9335.16,61197.16
INV02751,2026-02-08,Customer2751,Product5,5,4365,21825,3928.5,25753.5
INV02752,2026-02-09,Customer2752,Product16,5,30895,154475,27805.5,182280.5
INV02753,2026-02-10,Customer2753,Product13,5,19642,98210,17677.8,115887.8
INV02754,2026-02-11,Customer2754,Product20,4,33043,132172,23790.96,155962.96
INV02755,2026-02-12,Customer2755,Product17,1,42863,42863,7715.34,50578.34
INV02756,2026-02-13,Customer2756,Product13,2,49726,99452,17901.36,117353.36
INV02757,2026-02-14,Customer2757,Product13,5,17179,85895,15461.1,101356.1
INV02758,2026-02-15,Customer2758,Product6,3,2146,6438,1158.84,7596.84
INV02759,2026-02-16,Customer2759,Product3,3,29658,88974,16015.32,104989.32
INV02760,2026-02-17,Customer2760,Product10,1,48077,48077,8653.86,56730.86
INV02761,2026-02-18,Customer2761,Product18,4,14017,56068,10092.24,66160.24
INV02762,2026-02-19,Customer2762,Product14,4,19237,76948,13850.64,90798.64
INV02763,2026-02-20,Customer2763,Product2,3,3437,10311,1855.98,12166.98
INV02764,2026-02-21,Customer2764,Product11,1,14177,14177,2551.86,16728.86
INV02765,2026-02-22,Customer2765,Product5,4,11211,44844,8071.92,52915.92
INV02766,2026-02-23,Customer2766,Product20,3,32121,96363,17345.34,113708.34
INV02767,2026-02-24,Customer2767,Product2,3,11998,35994,6478.92,42472.92
INV02768,2026-02-25,Customer2768,Product16,1,41560,41560,7480.8,49040.8
INV02769,2026-02-26,Customer2769,Product19,5,47743,238715,42968.7,281683.7
INV02770,2026-02-27,Customer2770,Product9,5,48974,244870,44076.6,288946.6
INV02771,2026-02-28,Customer2771,Product17,3,17850,53550,9639.0,63189.0
INV02772,2026-02-01,Customer2772,Product3,5,19267,96335,17340.3,113675.3
INV02773,2026-02-02,Customer2773,Product2,3,15778,47334,8520.12,55854.12
INV02774,2026-02-03,Customer2774,Product15,2,43074,86148,15506.64,101654.64
INV02775,2026-02-04,Customer2775,Product18,5,20737,103685,18663.3,122348.3
INV02776,2026-02-05,Customer2776,Product7,4,46126,184504,33210.72,217714.72
INV02777,2026-02-06,Customer2777,Product6,2,3391,6782,1220.76,8002.76
INV02778,2026-02-07,Customer2778,Product2,1,9326,9326,1678.68,11004.68
INV02779,2026-02-08,Customer2779,Product18,1,14809,14809,2665.62,17474.62
INV02780,2026-02-09,Customer2780,Product10,2,4208,8416,1514.88,9930.880000000001
INV02781,2026-02-10,Customer2781,Product12,4,10586,42344,7621.92,49965.92
INV02782,2026-02-11,Customer2782,Product9,4,12246,48984,8817.12,57801.12
INV02783,2026-02-12,Customer2783,Product18,5,19200,96000,17280.0,113280.0
INV02784,2026-02-13,Customer2784,Product2,4,35346,141384,25449.12,166833.12
INV02785,2026-02-14,Customer2785,Product19,4,19045,76180,13712.4,89892.4
INV02786,2026-02-15,Customer2786,Product10,5,23411,117055,21069.9,138124.9
INV02787,2026-02-16,Customer2787,Product17,2,28127,56254,10125.72,66379.72
INV02788,2026-02-17,Customer2788,Product15,3,24283,72849,13112.82,85961.82
INV02789,2026-02-18,Customer2789,Product4,1,18883,18883,3398.94,22281.94
INV02790,2026-02-19,Customer2790,Product6,2,23719,47438,8538.84,55976.84
INV02791,2026-02-20,Customer2791,Product18,2,31591,63182,11372.76,74554.76
INV02792,2026-02-21,Customer2792,Product14,5,3527,17635,3174.3,20809.3
INV02793,2026-02-22,Customer2793,Product9,3,9575,28725,5170.5,33895.5
INV02794,2026-02-23,Customer2794,Product8,3,33499,100497,18089.46,118586.45999999999
INV02795,2026-02-24,Customer2795,Product10,4,11089,44356,7984.08,52340.08
INV02796,2026-02-25,Customer2796,Product1,1,4270,4270,768.6,5038.6
INV02797,2026-02-26,Customer2797,Product11,1,15686,15686,2823.48,18509.48
INV02798,2026-02-27,Customer2798,Product9,2,35846,71692,12904.56,84596.56
INV02799,2026-02-28,Customer2799,Product7,3,11795,35385,6369.3,41754.3
INV02800,2026-02-01,Customer2800,Product8,2,43465,86930,15647.4,102577.4
INV02801,2026-02-02,Customer2801,Product12,5,13277,66385,11949.3,78334.3
INV02802,2026-02-03,Customer2802,Product16,3,12439,37317,6717.06,44034.06
INV02803,2026-02-04,Customer2803,Product9,5,572,2860,514.8,3374.8
INV02804,2026-02-05,Customer2804,Product2,2,39529,79058,14230.44,93288.44
INV02805,2026-02-06,Customer2805,Product19,2,3695,7390,1330.2,8720.2
INV02806,2026-02-07,Customer2806,Product14,5,43408,217040,39067.2,256107.2
INV02807,2026-02-08,Customer2807,Product14,1,48941,48941,8809.38,57750.38
INV02808,2026-02-09,Customer2808,Product19,4,25312,101248,18224.64,119472.64
INV02809,2026-02-10,Customer2809,Product14,4,48798,195192,35134.56,230326.56
INV02810,2026-02-11,Customer2810,Product9,5,32521,162605,29268.9,191873.9
INV02811,2026-02-12,Customer2811,Product1,5,30240,151200,27216.0,178416.0
INV02812,2026-02-13,Customer2812,Product19,4,47823,191292,34432.56,225724.56
INV02813,2026-02-14,Customer2813,Product8,4,36683,146732,26411.76,173143.76
INV02814,2026-02-15,Customer2814,Product2,1,6631,6631,1193.58,7824.58
INV02815,2026-02-16,Customer2815,Product2,3,43800,131400,23652.0,155052.0
INV02816,2026-02-17,Customer2816,Product7,4,1569,6276,1129.68,7405.68
INV02817,2026-02-18,Customer2817,Product4,2,17053,34106,6139.08,40245.08
INV02818,2026-02-19,Customer2818,Product17,2,9362,18724,3370.32,22094.32
INV02819,2026-02-20,Customer2819,Product13,1,24777,24777,4459.86,29236.86
INV02820,2026-02-21,Customer2820,Product18,3,43366,130098,23417.64,153515.64
INV02821,2026-02-22,Customer2821,Product13,2,19521,39042,7027.56,46069.56
INV02822,2026-02-23,Customer2822,Product20,4,29266,117064,21071.52,138135.52
INV02823,2026-02-24,Customer2823,Product5,5,10385,51925,9346.5,61271.5
INV02824,2026-02-25,Customer2824,Product3,4,39629,158516,28532.88,187048.88
INV02825,2026-02-26,Customer2825,Product19,2,14168,28336,5100.48,33436.479999999996
INV02826,2026-02-27,Customer2826,Product6,1,28839,28839,5191.02,34030.020000000004
INV02827,2026-02-28,Customer2827,Product19,4,37228,148912,26804.16,175716.16
INV02828,2026-02-01,Customer2828,Product2,3,14788,44364,7985.52,52349.520000000004
INV02829,2026-02-02,Customer2829,Product8,3,28611,85833,15449.94,101282.94
INV02830,2026-02-03,Customer2830,Product3,3,47447,142341,25621.38,167962.38
INV02831,2026-02-04,Customer2831,Product19,2,48970,97940,17629.2,115569.2
INV02832,2026-02-05,Customer2832,Product1,3,18148,54444,9799.92,64243.92
INV02833,2026-02-06,Customer2833,Product8,5,11012,55060,9910.8,64970.8
INV02834,2026-02-07,Customer2834,Product6,4,39802,159208,28657.44,187865.44
INV02835,2026-02-08,Customer2835,Product7,4,3076,12304,2214.72,14518.72
INV02836,2026-02-09,Customer2836,Product14,5,37218,186090,33496.2,219586.2
INV02837,2026-02-10,Customer2837,Product16,3,34030,102090,18376.2,120466.2
INV02838,2026-02-11,Customer2838,Product1,4,46092,184368,33186.24,217554.24
INV02839,2026-02-12,Customer2839,Product8,4,28133,112532,20255.76,132787.76
INV02840,2026-02-13,Customer2840,Product13,1,29398,29398,5291.64,34689.64
INV02841,2026-02-14,Customer2841,Product15,1,42328,42328,7619.04,49947.04
INV02842,2026-02-15,Customer2842,Product14,2,47722,95444,17179.92,112623.92
INV02843,2026-02-16,Customer2843,Product1,5,22011,110055,19809.9,129864.9
INV02844,2026-02-17,Customer2844,Product3,4,48340,193360,34804.8,228164.8
INV02845,2026-02-18,Customer2845,Product13,1,42582,42582,7664.76,50246.76
INV02846,2026-02-19,Customer2846,Product1,2,10304,20608,3709.44,24317.44
INV02847,2026-02-20,Customer2847,Product4,3,31894,95682,17222.76,112904.76
INV02848,2026-02-21,Customer2848,Product1,5,17623,88115,15860.7,103975.7
INV02849,2026-02-22,Customer2849,Product7,1,9381,9381,1688.58,11069.58
INV02850,2026-02-23,Customer2850,Product1,2,42429,84858,15274.44,100132.44
INV02851,2026-02-24,Customer2851,Product7,5,40508,202540,36457.2,238997.2
INV02852,2026-02-25,Customer2852,Product5,1,20170,20170,3630.6,23800.6
INV02853,2026-02-26,Customer2853,Product10,1,20924,20924,3766.32,24690.32
INV02854,2026-02-27,Customer2854,Product14,4,47109,188436,33918.48,222354.48
INV02855,2026-02-28,Customer2855,Product11,2,26959,53918,9705.24,63623.24
INV02856,2026-02-01,Customer2856,Product7,5,18445,92225,16600.5,108825.5
INV02857,2026-02-02,Customer2857,Product20,5,41118,205590,37006.2,242596.2
INV02858,2026-02-03,Customer2858,Product17,5,7722,38610,6949.8,45559.8
INV02859,2026-02-04,Customer2859,Product13,3,3482,10446,1880.28,12326.28
INV02860,2026-02-05,Customer2860,Product5,2,12868,25736,4632.48,30368.48
INV02861,2026-02-06,Customer2861,Product7,2,18574,37148,6686.64,43834.64
INV02862,2026-02-07,Customer2862,Product14,2,34319,68638,12354.84,80992.84
INV02863,2026-02-08,Customer2863,Product9,1,23964,23964,4313.52,28277.52
INV02864,2026-02-09,Customer2864,Product18,2,32202,64404,11592.72,75996.72
INV02865,2026-02-10,Customer2865,Product11,1,49953,49953,8991.54,58944.54
INV02866,2026-02-11,Customer2866,Product13,5,20451,102255,18405.9,120660.9
INV02867,2026-02-12,Customer2867,Product19,3,33322,99966,17993.88,117959.88
INV02868,2026-02-13,Customer2868,Product15,3,24045,72135,12984.3,85119.3
INV02869,2026-02-14,Customer2869,Product2,1,30690,30690,5524.2,36214.2
INV02870,2026-02-15,Customer2870,Product11,2,39128,78256,14086.08,92342.08
INV02871,2026-02-16,Customer2871,Product5,4,2795,11180,2012.4,13192.4
INV02872,2026-02-17,Customer2872,Product9,5,34228,171140,30805.2,201945.2
INV02873,2026-02-18,Customer2873,Product15,4,41574,166296,29933.28,196229.28
INV02874,2026-02-19,Customer2874,Product9,3,13430,40290,7252.2,47542.2
INV02875,2026-02-20,Customer2875,Product20,4,9169,36676,6601.68,43277.68
INV02876,2026-02-21,Customer2876,Product7,2,34937,69874,12577.32,82451.32
INV02877,2026-02-22,Customer2877,Product15,5,46761,233805,42084.9,275889.9
INV02878,2026-02-23,Customer2878,Product15,4,9445,37780,6800.4,44580.4
INV02879,2026-02-24,Customer2879,Product20,4,33784,135136,24324.48,159460.48
INV02880,2026-02-25,Customer2880,Product3,3,14334,43002,7740.36,50742.36
INV02881,2026-02-26,Customer2881,Product7,3,12323,36969,6654.42,43623.42
INV02882,2026-02-27,Customer2882,Product19,5,27203,136015,24482.7,160497.7
INV02883,2026-02-28,Customer2883,Product7,4,42617,170468,30684.24,201152.24
INV02884,2026-02-01,Customer2884,Product10,1,46750,46750,8415.0,55165.0
INV02885,2026-02-02,Customer2885,Product17,4,15625,62500,11250.0,73750.0
INV02886,2026-02-03,Customer2886,Product8,5,49259,246295,44333.1,290628.1
INV02887,2026-02-04,Customer2887,Product11,4,22620,90480,16286.4,106766.4
INV02888,2026-02-05,Customer2888,Product20,1,30641,30641,5515.38,36156.38
INV02889,2026-02-06,Customer2889,Product8,1,42044,42044,7567.92,49611.92
INV02890,2026-02-07,Customer2890,Product14,4,26831,107324,19318.32,126642.32
INV02891,2026-02-08,Customer2891,Product15,5,37270,186350,33543.0,219893.0
INV02892,2026-02-09,Customer2892,Product11,5,45148,225740,40633.2,266373.2
INV02893,2026-02-10,Customer2893,Product18,4,19678,78712,14168.16,92880.16
INV02894,2026-02-11,Customer2894,Product14,2,37517,75034,13506.12,88540.12
INV02895,2026-02-12,Customer2895,Product18,3,35412,106236,19122.48,125358.48
INV02896,2026-02-13,Customer2896,Product16,4,19279,77116,13880.88,90996.88
INV02897,2026-02-14,Customer2897,Product13,3,4467,13401,2412.18,15813.18
INV02898,2026-02-15,Customer2898,Product20,3,35225,105675,19021.5,124696.5
INV02899,2026-02-16,Customer2899,Product4,3,20997,62991,11338.38,74329.38
INV02900,2026-02-17,Customer2900,Product2,4,32126,128504,23130.72,151634.72
INV02901,2026-02-18,Customer2901,Product5,5,16511,82555,14859.9,97414.9
INV02902,2026-02-19,Customer2902,Product19,2,26642,53284,9591.12,62875.12
INV02903,2026-02-20,Customer2903,Product16,1,34268,34268,6168.24,40436.24
INV02904,2026-02-21,Customer2904,Product3,4,17438,69752,12555.36,82307.36
INV02905,2026-02-22,Customer2905,Product2,2,36942,73884,13299.12,87183.12
INV02906,2026-02-23,Customer2906,Product17,5,15499,77495,13949.1,91444.1
INV02907,2026-02-24,Customer2907,Product13,5,38221,191105,34398.9,225503.9
INV02908,2026-02-25,Customer2908,Product16,5,7105,35525,6394.5,41919.5
